State,Division,Candidate,Party,Votes,Percent
NSW,Eden-Monaro,"STARRS, Patrick",AP,575,1.3
NSW,Evans,"DAVIS, Kevin",DLP,2798,5.3
NSW,Evans,"FISHER, John",AP,1550,2.9
NSW,Evans,"MACKAY, Dr Malcolm",LP,23527,44.4
NSW,Evans,"MONAGHAN, James",ALP,24054,45.4
NSW,Evans,"SAUNDERS, James",IND,1010,1.9
NSW,Farrer,"FAIRBAIRN, Hon David",LP,26058,54.9
NSW,Farrer,"KEOGH, James",DLP,3507,7.4
NSW,Farrer,"MURRAY, Noel",ALP,15324,32.3
NSW,Farrer,"ROSS, John",IND,2574,5.4
NSW,Grayndler,"DALY, Fred",ALP,37161,71.9
NSW,Grayndler,"FOWLER, Jonathan",LP,14516,28.1
NSW,Gwydir,"EDWARDS, Brian",AP,2014,4.4
NSW,Gwydir,"HUNT, Ralph",CP,22735,50.0
NSW,Gwydir,"NOTT, Roger",ALP,20143,44.3
NSW,Gwydir,"WEBSTER, Halwyn",IND,546,1.2
NSW,Hughes,"GOSLETT, William",DLP,1577,3.2
NSW,Hughes,"JOHNSON, Leslie",ALP,30004,61.3
NSW,Hughes,"LEDDY, Carl",LP,14162,29.0
NSW,Hughes,"WILLIAMS, Marjorie",IND,3169,6.5
NSW,Hume,"MANWARING, James",DLP,3331,7.4
NSW,Hume,"OLLEY, Frank",ALP,20691,46.1
NSW,Hume,"PETTITT, John",CP,20845,46.5
NSW,Hunter,"HUGHES, Raymond",LP,13159,26.5
NSW,Hunter,"JAMES, Bert",ALP,36504,73.5
NSW,Kingsford-Smith,"BENNETT, Graham",DLP,2908,5.5
NSW,Kingsford-Smith,"BOWEN, Lionel",ALP,31163,58.8
NSW,Kingsford-Smith,"CHONG, Beverly",IND,2283,4.3
NSW,Kingsford-Smith,"MORRISON, Barry",LP,16616,31.4
NSW,Lang,"DROULERS, Dominique",DLP,1754,3.4
NSW,Lang,"DUNCAN, Stanley",LP,17144,33.6
NSW,Lang,"MUNDEY, Jack",CPA,696,1.4
NSW,Lang,"STEWART, Frank",ALP,29748,58.4
NSW,Lang,"TRIPET, Ernest",IND,1617,3.2
NSW,Lowe,"BAILEY, Patricia",IND,2417,4.6
NSW,Lowe,"BANNON, Agnes",DLP,1490,2.8
NSW,Lowe,"MACMAHON, Bernard",IND,1700,3.2
NSW,Lowe,"MCMAHON, Rt Hon William",LP,25317,48.2
NSW,Lowe,"YOUNG, Peter",ALP,21586,41.1
NSW,Lyne,"ALLAN, John",ALP,15631,35.5
NSW,Lyne,"CORDNER, Joseph",IND,973,2.2
NSW,Lyne,"LUCOCK, Philip",CP,25898,58.8
NSW,Lyne,"MCPHERSON, Percival",AP,1561,3.5
NSW,Macarthur,"BATE, Jeff",LP,25742,51.0
NSW,Macarthur,"SHEEDY, Sidney",IND,917,1.8
NSW,Macarthur,"WHAN, Robert",ALP,21434,42.4
NSW,Macarthur,"WYER, Brian",AP,2422,4.8
NSW,Mackellar,"BRAMWELL, William",ALP,19516,37.9
NSW,Mackellar,"COLMAN, Thomas",DLP,2775,5.4
NSW,Mackellar,"WENTWORTH, Hon William",LP,29136,56.7
NSW,Macquarie,"CLARKE, Leslie",DLP,2926,5.4
NSW,Macquarie,"LEE, Norman",AP,1343,2.5
NSW,Macquarie,"LUCHETTI, Tony",ALP,31403,58.1
NSW,Macquarie,"MACDONNELL, John",LP,18391,34.0
NSW,Mitchell,"ASHLEY-BROWN, Alfred",ALP,23907,44.7
NSW,Mitchell,"CLIFT, Harvey",IND,1055,2.0
NSW,Mitchell,"IRWIN, Leslie",LP,25560,47.7
NSW,Mitchell,"MAGUIRE, John",DLP,1773,3.3
NSW,Mitchell,"WALLER, Gordon",AP,1244,2.3
NSW,New England,"KITSON, Alan",ALP,19707,40.9
NSW,New England,"SINCLAIR, Hon Ian",CP,28421,59.1
NSW,Newcastle,"APPLEBY, Alfred",LP,17662,34.2
NSW,Newcastle,"BOHAKTO, Wlodzimierz",AP,1505,2.9
NSW,Newcastle,"JONES, Charles",ALP,32469,62.9
NSW,North Sydney,"GRAHAM, Bruce",LP,29933,57.5
NSW,North Sydney,"KEMPS, Romualds",IND,984,1.9
NSW,North Sydney,"LAWSON, Reginald",DLP,2622,5.0
NSW,North Sydney,"PAGE, Mervyn",ALP,18524,35.6
NSW,Parramatta,"ANDREASSON, Hans",DLP,2508,4.3
NSW,Parramatta,"BOWEN, Hon Nigel",LP,27131,47.0
NSW,Parramatta,"KEEFFE, John",IND,2066,3.6
NSW,Parramatta,"KIERNAN, Leonard",IND,240,0.4
NSW,Parramatta,"WILDE, Barry",ALP,25732,44.6
NSW,Paterson,"COLLINS, Herbert",DLP,1805,4.0
NSW,Paterson,"EDWARDS, Adrian",IND,252,0.6
NSW,Paterson,"FLETCHER, Edward",AP,227,0.5
NSW,Paterson,"JOBLING, John",LP,12500,28.0
NSW,Paterson,"MURRAY, Francis",ALP,16741,37.5
NSW,Paterson,"O'KEEFE, Frank",CP,13150,29.4
NSW,Phillip,"ANTCLIFF, Lyle",DLP,2301,4.4
NSW,Phillip,"ASTON, Hon William",LP,22865,43.4
NSW,Phillip,"COHEN, Teofila",IND,1254,2.4
NSW,Phillip,"GRAY, Jack",AP,590,1.1
NSW,Phillip,"MACDONALD, Alex",IND,129,0.3
NSW,Phillip,"RIGBY, Ronald",IND,327,0.6
NSW,Phillip,"RIORDAN, Joseph",ALP,23121,43.9
NSW,Phillip,"WHITBY, William",IND,1815,3.4
NSW,Phillip,"YEOMANS, Kenneth",IND,238,0.5
NSW,Prospect,"FERGUSON, John",DLP,4517,9.2
NSW,Prospect,"KELLY, Stanislaus",LP,16687,33.8
NSW,Prospect,"KLUGMAN, Dr Richard",ALP,28155,57.0
NSW,Reid,"CARROLL, Michael",DLP,2791,5.3
NSW,Reid,"HEDGES, Stanley",LP,17404,33.1
NSW,Reid,"HURST, Norman",IND,1242,2.4
NSW,Reid,"UREN, Tom",ALP,31189,59.3
NSW,Richmond,"ANTHONY, Hon Doug",CP,29600,62.6
NSW,Richmond,"GILMORE, Joseph",ALP,17699,37.4
NSW,Riverina,"ARMSTRONG, Adam",CP,19351,44.3
NSW,Riverina,"BARRY, Patrick",DLP,1802,4.1
NSW,Riverina,"GRASSBY, Al",ALP,22499,51.5
NSW,Robertson,"BRIDGES-MAXWELL, Bill",LP,23492,46.5
NSW,Robertson,"COHEN, Barry",ALP,25369,50.2
NSW,Robertson,"COOK, Wallace",IND,729,1.4
NSW,Robertson,"DATE, Albert",IND,924,1.8
NSW,St George,"BADER, Henry",DLP,1805,3.4
NSW,St George,"BOSMAN, Leonard",LP,24822,46.2
NSW,St George,"LAWLESS, Archibald",IND,249,0.5
NSW,St George,"MORRISON, William",ALP,25918,48.2
NSW,St George,"OWENS, Christopher",AP,741,1.4
NSW,St George,"SAID, Emanuel",IND,198,0.4
NSW,Shortland,"BURKE, Robert",DLP,2502,5.1
NSW,Shortland,"CLARKSON, Paul",LP,14909,30.5
NSW,Shortland,"CURTHOYS, Geoffrey",CPA,991,2.0
NSW,Shortland,"GRIFFITHS, Charles",ALP,29371,60.0
NSW,Shortland,"HOCKINGS, Charles",AP,1149,2.3
NSW,Sydney,"BOYLE, Norma",DLP,2381,4.9
NSW,Sydney,"CHANNELL, Ian",IND,571,1.2
NSW,Sydney,"COPE, James",ALP,31822,65.1
NSW,Sydney,"LEWIS, Donald",IND,623,1.3
NSW,Sydney,"ORIGLASS, Nicholas",IND,3362,6.9
NSW,Sydney,"ROBERTSON, Graham",LP,9805,20.1
NSW,Sydney,"WATSON, Dr Shane",IND,316,0.6
NSW,Warringah,"KEOGH, Peter",DLP,2135,4.2
NSW,Warringah,"MACKELLAR, Michael",LP,25799,50.2
NSW,Warringah,"REYNOLDS, Thomas",ALP,11884,23.1
NSW,Warringah,"RICHES, Eric",IND,163,0.3
NSW,Warringah,"JOHN, Edward St",IND,10589,20.6
NSW,Warringah,"THOMPSON, Albert",IND,775,1.5
NSW,Wentworth,"BROWN, Doris",DLP,1820,3.6
NSW,Wentworth,"BURY, Hon Leslie",LP,28935,57.6
NSW,Wentworth,"CROSS, Frederick",ALP,17151,34.2
NSW,Wentworth,"MULLEN, Geoffrey",IND,1345,2.7
NSW,Wentworth,"YEOMANS, Neville",IND,951,1.9
NSW,Werriwa,"ARUNDEL, William",DLP,2680,5.1
NSW,Werriwa,"MAY, Christoper",LP,15416,29.1
NSW,Werriwa,"MCCALLUM, Fay",IND,1088,2.1
NSW,Werriwa,"SADLER, William",IND,1021,1.9
NSW,Werriwa,"SYME, Dominic",CPA,377,0.7
NSW,Werriwa,"WHITLAM, Gough",ALP,32435,61.2
VIC,Balaclava,"DUNSMUIR, Irene",ALP,18949,36.5
VIC,Balaclava,"JAMES, Ralph",DLP,4751,9.1
VIC,Balaclava,"SOOS, Steven",AP,1398,2.7
VIC,Balaclava,"WHITTORN, Ray",LP,26852,51.7
VIC,Ballaarat,"BOND, Graeme",IND,1173,2.5
VIC,Ballaarat,"ERWIN, Hon Dudley",LP,20881,44.0
VIC,Ballaarat,"JOSHUA, Robert",DLP,6444,13.6
VIC,Ballaarat,"POLLOCK, David",ALP,18634,39.3
VIC,Ballaarat,"PRINS, Hendrik",IND,92,0.2
VIC,Ballaarat,"SWINNERTON, David",IND,215,0.5
VIC,Batman,"DARROCH, Henry",DLP,7776,14.7
VIC,Batman,"GARRICK, Horace",ALP,24686,46.5
VIC,Batman,"HAYLES, Ronald",IND,3005,5.7
VIC,Batman,"MCGRATH, Peter",LP,17567,33.1
VIC,Bendigo,"BRENNAN, Paul",DLP,6102,12.5
VIC,Bendigo,"KENNEDY, David",ALP,24792,50.8
VIC,Bendigo,"LEE, Mervyn",LP,17897,36.7
VIC,Bruce,"HOYNE, William",DLP,5308,10.4
VIC,Bruce,"MCKAY, Douglas",AP,990,1.9
VIC,Bruce,"PHILLIPS, Leon",ALP,18449,36.0
VIC,Bruce,"SMITH, Leslie",CPA,366,0.7
VIC,Bruce,"SNEDDEN, Hon Billy",LP,25470,49.7
VIC,Bruce,"WESSLEY, Herbert",IND,669,1.3
VIC,Burke,"JOHNSON, Keith",ALP,26798,56.8
VIC,Burke,"LAHERTY, Kathleen",IND,633,1.3
VIC,Burke,"SCULLY, Terence",DLP,5003,10.6
VIC,Burke,"SMITH, Richard",AP,506,1.1
VIC,Burke,"WILLIAMS, John",LP,14230,30.2
VIC,Casey,"ADAMSON, Kevin",DLP,5656,11.4
VIC,Casey,"HOWSON, Hon Peter",LP,21517,43.2
VIC,Casey,"SCHILLANI, Joe",IND,320,0.6
VIC,Casey,"WATERSON, Duncan",ALP,20420,41.0
VIC,Casey,"WEBER, Leonard",AP,1852,3.7
VIC,Chisholm,"DWYER, Anthony",ALP,17912,34.1
VIC,Chisholm,"HUGHES, Hon Sir Wilfrid KENT",LP,27783,52.9
VIC,Chisholm,"MORROW, Andrew",AP,2053,3.9
VIC,Chisholm,"ROGERS, John",DLP,4747,9.0
VIC,Corangamite,"MOORFOOT, Neil",ALP,15447,33.2
VIC,Corangamite,"O'BRIEN, Francis",DLP,5216,11.2
VIC,Corangamite,"STREET, Tony",LP,25900,55.6
VIC,Corio,"BRUSHFIELD, Elsie",IND,1013,2.1
VIC,Corio,"HARRIS, Stuart",IND,1773,3.6
VIC,Corio,"MALPAS, Charles",LP,16989,34.4
VIC,Corio,"SCHOLES, Gordon",ALP,24917,50.5
VIC,Corio,"TIMBERLAKE, John",DLP,4680,9.5
VIC,Deakin,"JARMAN, Alan",LP,23592,47.0
VIC,Deakin,"MILDNER, Bernard",ALP,18095,36.0
VIC,Deakin,"NILSEN, Raymond",IND,3658,7.3
VIC,Deakin,"WESTON, Maurice",DLP,4862,9.7
VIC,Diamond Valley,"BROWN, Neil",LP,24403,45.7
VIC,Diamond Valley,"HILL, John",AP,1354,2.5
VIC,Diamond Valley,"MCKENZIE, David",ALP,22021,41.3
VIC,Diamond Valley,"MORISON, Leo",DLP,5596,10.5
VIC,Flinders,"GOBEL, Josephus",DLP,3480,7.1
VIC,Flinders,"HOLLOW, Monty",IND,1880,3.8
VIC,Flinders,"LYNCH, Hon Phillip",LP,27179,55.1
VIC,Flinders,"NOTTAGE, Fay",ALP,16820,34.1
VIC,Gellibrand,"CROUCH, Ian",LP,12245,24.2
VIC,Gellibrand,"MCIVOR, Hector",ALP,31458,62.3
VIC,Gellibrand,"THOMAS, Robin",DLP,6798,13.5
VIC,Gippsland,"HANSEN, John",DLP,5478,11.9
VIC,Gippsland,"NIXON, Hon Peter",CP,27068,58.8
VIC,Gippsland,"WOLFE, John",ALP,13457,29.3
VIC,Henty,"CROWTHER, Herman",IND,4172,8.0
VIC,Henty,"FOX, Max",LP,24353,46.6
VIC,Henty,"LAUNDER, John",DLP,5050,9.7
VIC,Henty,"RAY, Robert",ALP,18670,35.7
VIC,Higgins,"GORTON, Rt Hon John",LP,30191,58.5
VIC,Higgins,"GRANT, Peter",DLP,4208,8.1
VIC,Higgins,"KAPPHAN, Wilhelm",ALP,14868,28.8
VIC,Higgins,"PICKERING, Walter",AP,1598,3.1
VIC,Higgins,"REVELMAN, Morris",IND,777,1.5
VIC,Holt,"SACHAU, Henri de",DLP,6244,12.4
VIC,Holt,"REID, Leonard",LP,21313,42.4
VIC,Holt,"WILKINSON, William",ALP,22749,45.2
VIC,Hotham,"CHIPP, Hon Donald",LP,23776,48.2
VIC,Hotham,"NOLAN, Kenneth",AP,1238,2.5
VIC,Hotham,"RADNELL, Ian",DLP,4563,9.3
VIC,Hotham,"VAUGHAN, Kevin",ALP,19717,40.0
VIC,Indi,"CODY, Christopher",DLP,5411,12.3
VIC,Indi,"CROSS, Robert",ALP,12590,28.5
VIC,Indi,"HARLE, Roy",LP,5382,12.2
VIC,Indi,"HOLTEN, Mac",CP,20730,47.0
VIC,Isaacs,"HAMER, David",LP,23525,47.7
VIC,Isaacs,"ROBERTS, Alan",ALP,19751,40.1
VIC,Isaacs,"SKINNER, Frederick",DLP,4967,10.1
VIC,Isaacs,"WESSLEY, Liane",IND,1026,2.1
VIC,Kooyong,"DUFFY, Francis",DLP,6856,12.8
VIC,Kooyong,"DUNSTAN, Richard",ALP,17591,32.9
VIC,Kooyong,"PEACOCK, Andrew",LP,29076,54.3
VIC,La Trobe,"ELLIOTT, Brenda",AP,2484,5.0
VIC,La Trobe,"JESS, John",LP,22343,44.6
VIC,La Trobe,"MCCARTHY, Pauline",ALP,20898,41.7
VIC,La Trobe,"TUNSTALL, Peter",DLP,4393,8.8
VIC,Lalor,"BACON, John",DLP,7227,15.3
VIC,Lalor,"CAIRNS, Dr Jim",ALP,26807,56.9
VIC,Lalor,"GILHOOLEY, Thomas",IND,1447,3.1
VIC,Lalor,"UBL, Vaclav",LP,11631,24.7
VIC,Mcmillan,"BUCHANAN, Alexander",LP,15530,32.1
VIC,Mcmillan,"DWYER, John",CP,8164,16.9
VIC,Mcmillan,"HILTON, Leslie",DLP,4337,9.0
VIC,Mcmillan,"MOUNTFORD, Frank",ALP,20390,42.1
VIC,Mallee,"DAVIES, Ronald",ALP,13420,31.5
VIC,Mallee,"LAWRENCE, Peter",DLP,3791,8.9
VIC,Mallee,"MCFARLANE, James",LP,5543,13.0
VIC,Mallee,"TURNBULL, Winton",CP,19914,46.7
VIC,Maribyrnong,"CASS, Dr Moss",ALP,23191,46.2
VIC,Maribyrnong,"HUTCHINSON, Lancelot",IND,2626,5.2
VIC,Maribyrnong,"MARMION, James",DLP,6246,12.4
VIC,Maribyrnong,"STOKES, Philip",LP,17835,35.5
VIC,Maribyrnong,"THORNE, Daphne",IND,343,0.7
VIC,Melbourne,"BLOCK, Peter",LP,14686,30.7
VIC,Melbourne,"CALWELL, Rt Hon Arthur",ALP,25381,53.1
VIC,Melbourne,"RYAN, John",DLP,5374,11.2
VIC,Melbourne,"THOMPSON, Murray",IND,2400,5.0
VIC,Melbourne Ports,"CREAN, Frank",ALP,25209,52.0
VIC,Melbourne Ports,"GABRIEL, George",IND,352,0.7
VIC,Melbourne Ports,"GRAVES, Stephen",IND,1447,3.0
VIC,Melbourne Ports,"MACEY, Reginald",IND,1580,3.3
VIC,Melbourne Ports,"RANDALL, Kevin",LP,15923,32.9
VIC,Melbourne Ports,"TRACEY, Eustace",DLP,3944,8.1
VIC,Murray,"FRANKLAND, Neil",ALP,10634,23.2
VIC,Murray,"HUNTER, William",IND,6426,14.0
VIC,Murray,"LACEY, Brian",DLP,4405,9.6
VIC,Murray,"MCEWEN, Rt Hon John",CP,24450,53.3
VIC,Scullin,"ANDREWS, Thomas",DLP,7065,14.6
VIC,Scullin,"CONNOR, Brendon",IND,2958,6.1
VIC,Scullin,"JENKINS, Dr Harry",ALP,25246,52.2
VIC,Scullin,"SPICER, James",LP,13090,27.1
VIC,Wannon,"FRASER, Hon Malcolm",LP,23711,51.3
VIC,Wannon,"GINIFER, Kenneth",ALP,17175,37.1
VIC,Wannon,"PURCELL, Maurice",DLP,5355,11.6
VIC,Wills,"BENNETT, John",IND,3367,6.6
VIC,Wills,"BREIER, Milan",IND,280,0.6
VIC,Wills,"BRYANT, Gordon",ALP,25839,50.9
VIC,Wills,"FLINT, John",DLP,6021,11.9
VIC,Wills,"FRANKEL, Peter",LP,15046,29.6
VIC,Wills,"PHELAN, Geraldine",IND,251,0.5
VIC,Wimmera,"BOURKE, Miles",LP,11015,25.0
VIC,Wimmera,"BROOKE, Brian",ALP,16534,37.5
VIC,Wimmera,"CRONIN, Brian",DLP,2851,6.5
VIC,Wimmera,"KING, Robert",CP,13632,31.0
QLD,Bowman,"ASMITH, Harold",IND,1002,1.8
QLD,Bowman,"GIBBS, Dr Wylie",LP,23167,42.1
QLD,Bowman,"KEOGH, Leonard",ALP,28143,51.1
QLD,Bowman,"TENNISON, Noel",DLP,2713,4.9
QLD,Brisbane,"CROSS, Manfred",ALP,28764,52.2
QLD,Brisbane,"JUDGE, Roger",DLP,4591,8.3
QLD,Brisbane,"O'DWYER, Gregory",LP,21751,39.5
QLD,Capricornia,"EVERINGHAM, Dr Douglas",ALP,28188,62.4
QLD,Capricornia,"PALMER, Brian",LP,14049,31.1
QLD,Capricornia,"ROSE, Alfred",DLP,2950,6.5
QLD,Darling Downs,"MULLINS, Francis",DLP,5177,10.0
QLD,Darling Downs,"SALAS, Eugene",ALP,16785,32.5
QLD,Darling Downs,"SWARTZ, Hon Reginald",LP,29715,57.5
QLD,Dawson,"HINZ, John",CP,14646,31.9
QLD,Dawson,"LEWIS, Bernard",DLP,2280,5.0
QLD,Dawson,"PATTERSON, Dr Rex",ALP,28966,63.1
QLD,Fisher,"ADERMANN, Rt Hon Charles",CP,30581,58.9
QLD,Fisher,"BARRON, Robert",DLP,2854,5.5
QLD,Fisher,"BUDGE, Ian",ALP,18509,35.6
QLD,Griffith,"BIRCHLEY, Cecil",DLP,4314,7.9
QLD,Griffith,"CAMERON, Donald",LP,23907,44.0
QLD,Griffith,"GORMAN, Barry",ALP,25416,46.8
QLD,Griffith,"STURLING, Trevol",IND,699,1.3
QLD,Herbert,"BONNETT, Robert",LP,19738,42.7
QLD,Herbert,"DORNEY, Kiernan",DLP,5181,11.2
QLD,Herbert,"HARDING, Ted",ALP,21318,46.1
QLD,Kennedy,"HURNEY, Brian",DLP,1419,3.5
QLD,Kennedy,"JONES, Norman",ALP,16860,41.9
QLD,Kennedy,"KATTER, Robert",CP,21931,54.5
QLD,Leichhardt,"FULTON, William",ALP,27037,62.3
QLD,Leichhardt,"WHITE, Thomas",DLP,2526,5.8
QLD,Leichhardt,"YOUNG, David",CP,13844,31.9
QLD,Lilley,"AITKEN, Andrew",DLP,4619,8.7
QLD,Lilley,"CAIRNS, Kevin",LP,23360,44.1
QLD,Lilley,"DOYLE, Frank",ALP,24940,47.1
QLD,Mcpherson,"BARNES, Hon Charles",CP,26691,54.2
QLD,Mcpherson,"MCKENZIE, Thomas",DLP,4287,8.7
QLD,Mcpherson,"RANDALL, Wayne",ALP,18310,37.1
QLD,Maranoa,"BERTOLOTTI, Edward",ALP,16283,38.5
QLD,Maranoa,"CORBETT, James",CP,23413,55.4
QLD,Maranoa,"DAVIS, John",DLP,2576,6.1
QLD,Moreton,"FARRELL, Kitchener",IND,891,1.8
QLD,Moreton,"HARVEY, George",ALP,22456,44.4
QLD,Moreton,"KILLEN, Jim",LP,24273,48.0
QLD,Moreton,"WEEDON, Clarrissa",DLP,2915,5.8
QLD,Oxley,"DUFFY, Gavan",DLP,3048,6.0
QLD,Oxley,"HAYDEN, Bill",ALP,34084,67.1
QLD,Oxley,"MORGAN, Cyril",LP,13676,26.9
QLD,Petrie,"APPLEBY, Sydney",AP,1550,2.8
QLD,Petrie,"HULME, Hon Alan",LP,25656,47.0
QLD,Petrie,"MACKLIN, Robert",DLP,3168,5.8
QLD,Petrie,"TURBET, Kenneth",ALP,24160,44.3
QLD,Ryan,"CONN, John",ALP,22222,42.4
QLD,Ryan,"DRURY, Nigel",LP,25867,49.3
QLD,Ryan,"O'BRIEN, Brian",DLP,4358,8.3
QLD,Wide Bay,"HANSEN, Brendan",ALP,27962,55.1
QLD,Wide Bay,"KEHOE, Laurence",DLP,1865,3.7
QLD,Wide Bay,"NEVILLE, Paul",CP,20935,41.2
SA,Adelaide,"BASISOVS, George",DLP,2131,4.2
SA,Adelaide,"HURFORD, Chris",ALP,29641,58.3
SA,Adelaide,"JONES, Andrew",LP,17744,34.9
SA,Adelaide,"MCMENAMIN, Anne",AP,734,1.4
SA,Adelaide,"ONISHKO, Anatolij",IND,582,1.1
SA,Angas,"CRITCHLEY, Terence",DLP,2372,5.3
SA,Angas,"GILES, Geoffrey",LP,25771,57.5
SA,Angas,"MCLAREN, Harold",ALP,16649,37.2
SA,Barker,"CORNWALL, John",ALP,19873,42.2
SA,Barker,"FORBES, Hon Dr James",LP,27176,57.8
SA,Bonython,"LAWRENCE, Frank",IND,3757,7.7
SA,Bonython,"MASOPUST, Rudolph",LP,12962,26.4
SA,Bonython,"MEREDITH, Peter",DLP,1004,2.0
SA,Bonython,"NICHOLLS, Martin",ALP,31296,63.8
SA,Boothby,"FARRELL, Edward",DLP,2056,4.0
SA,Boothby,"LILLINGTON, Valerie",IND,1014,2.0
SA,Boothby,"MCLEAY, John",LP,27308,53.5
SA,Boothby,"SUMNER, Christopher",ALP,19391,38.0
SA,Boothby,"THOMPSON, Frederick",AP,1317,2.6
SA,Grey,"BARNES, Douglas",DLP,1723,3.9
SA,Grey,"JESSOP, Donald",LP,19257,43.4
SA,Grey,"MANTHORPE, Thomas",AP,1314,3.0
SA,Grey,"WALLIS, Laurie",ALP,22096,49.8
SA,Hawker,"ANDERSON, Kathleen",DLP,2020,4.0
SA,Hawker,"HAWKINS, Malcolm",AP,1272,2.5
SA,Hawker,"HICKINBOTHAM, Alan",LP,19086,37.7
SA,Hawker,"JACOBI, Ralph",ALP,28305,55.8
SA,Hindmarsh,"CAMERON, Clyde",ALP,34346,68.0
SA,Hindmarsh,"CUSACK, Michael",LP,14402,28.5
SA,Hindmarsh,"GAZECIMEON, Steven",IND,245,0.5
SA,Hindmarsh,"HUBERT, Helena",DLP,1479,2.9
SA,Kingston,"BISHOP, Betty",DLP,1886,3.7
SA,Kingston,"BROWNBILL, Kay",LP,21687,42.9
SA,Kingston,"GUN, Dr Richard",ALP,26975,53.4
SA,Port Adelaide,"APPELKAMP, Reginald",LP,12409,24.9
SA,Port Adelaide,"BIRRELL, Fred",ALP,35147,70.5
SA,Port Adelaide,"MCEVOY, Denis",IND,1399,2.8
SA,Port Adelaide,"MOSS, James",CPA,887,1.8
SA,Sturt,"FOSTER, Norman",ALP,24007,50.0
SA,Sturt,"HUBERT, Paul",DLP,1164,2.4
SA,Sturt,"WILSON, Ian",LP,22800,47.5
SA,Wakefield,"CHATTERTON, Brian",ALP,15693,36.9
SA,Wakefield,"KELLY, Hon Bert",LP,24685,58.1
SA,Wakefield,"MCMAHON, John",DLP,2095,4.9
WA,Canning,"BAILEY, Maurice",DLP,2617,5.4
WA,Canning,"HALLETT, John",CP,14445,30.1
WA,Canning,"PENNINGTON, Harry",LP,10722,22.3
WA,Canning,"SCOTT, Allan",ALP,20245,42.2
WA,Curtin,"DWYER, Francis",DLP,3533,7.1
WA,Curtin,"GARLAND, Victor",LP,24855,49.8
WA,Curtin,"MCENTEE, Leonard",AP,1151,2.3
WA,Curtin,"SCOGGINS, Robert",IND,3047,6.1
WA,Curtin,"WILLIAMSON, John",ALP,17275,34.7
