State,Division,Candidate,Party,Votes,Percent
NSW,Chifley,"KUMAR, Tom",IND,622,0.9
NSW,Chifley,"BRYANT, Joe",IND,4656,6.7
NSW,Chifley,"BILANA, Yabu",IND,484,0.7
NSW,Cook,"ELPHINSTON, Alex",IND,2300,3.1
NSW,Cook,"SOLOMON, Noreen",ALP,29806,40.5
NSW,Cook,"ATKINSON, Julie",IND,530,0.7
NSW,Cook,"THOMPSON, Tom",IND,479,0.7
NSW,Cook,"RICHARDSON, Terri",AD,2212,3
NSW,Cook,"DOBIE, Hon Donald",LP,36524,49.6
NSW,Cook,"KINNY, Warren",CTA,1813,2.5
NSW,Cowper,"CRANNY, Jillian",GRN,3191,4.7
NSW,Cowper,"WALLBRIDGE, Darrell",IND,1714,2.5
NSW,Cowper,"FORRESTER, Roy",IND,968,1.4
NSW,Cowper,"GLEESON, Nigel",IND,439,0.6
NSW,Cowper,"NEHL, Garry",NPA,32772,48.1
NSW,Cowper,"SEKFY, Paul",ALP,26670,39.1
NSW,Cowper,"PIKE, Trevor",AD,2448,3.6
NSW,Cunningham,"REVERBERI, Daniela",AD,2890,4.1
NSW,Cunningham,"LYNCH, Ralph",LP,18453,26.4
NSW,Cunningham,"MARTIN, Hon Stephen",ALP,41011,58.6
NSW,Cunningham,"WEST, Michael",IND,740,1.1
NSW,Cunningham,"MEDCALF, Carole",IND,3300,4.7
NSW,Cunningham,"SAMPSON, Meg",IND,1932,2.8
NSW,Cunningham,"O'NEILL, Robert",CTA,1155,1.7
NSW,Cunningham,"MISDOM, Fred",IND,510,0.7
NSW,Dobell,"BALDWIN, Bob",LP,27654,40.1
NSW,Dobell,"HUDSON, Bob",IND,2131,3.1
NSW,Dobell,"DAY, Brian",AD,2311,3.4
NSW,Dobell,"LEE, Michael",ALP,36795,53.4
NSW,Eden-Monaro,"BARRY, Tom",NPA,5040,7.4
NSW,Eden-Monaro,"SNOW, James",ALP,32229,47.2
NSW,Eden-Monaro,"SANDERS, Dr Norman",IND,3934,5.8
NSW,Eden-Monaro,"DOYLE, Greg",IND,694,1
NSW,Eden-Monaro,"FEGELY, Robert de",LP,25929,38
NSW,Eden-Monaro,"FRASER, Peter",IND,453,0.7
NSW,Farrer,"FISCHER, Tim",NPA,45447,65.4
NSW,Farrer,"MCKENZIE, Ian",ALP,20648,29.7
NSW,Farrer,"HIGGINS, Bill",AD,3354,4.8
NSW,Fowler,"STEVENS, Mark",IND,5014,7.2
NSW,Fowler,"JOSLING, Greg",IND,1295,1.9
NSW,Fowler,"HYDE, Nicholas",IND,832,1.2
NSW,Fowler,"ARORA, Gloria",LP,14525,20.9
NSW,Fowler,"GRACE, Ted",ALP,47794,68.8
NSW,Gilmore,"EDDY, Bill",LP,27932,41.8
NSW,Gilmore,"LEATCH, May",GRN,3160,4.7
NSW,Gilmore,"STANBOROUGH, Jeff",IND,925,1.4
NSW,Gilmore,"BUTLER, Greg",AD,2312,3.5
NSW,Gilmore,"DEVENNEY, Ruth",IND,475,0.7
NSW,Gilmore,"KEIGHLEY, Rosemary",IND,151,0.2
NSW,Gilmore,"ATKINS, Max",NPA,3380,5.1
NSW,Gilmore,"KNOTT, Peter",ALP,28559,42.7
NSW,Grayndler,"ROBINSON, Kevin",LP,16761,23.2
NSW,Grayndler,"JOHNSTON, Peter",IND,485,0.7
NSW,Grayndler,"FITZGERALD, Paul",GRN,4363,6
NSW,Grayndler,"WILSON, Clay",CTA,625,0.9
NSW,Grayndler,"PEPPER, Lee",IND,535,0.7
NSW,Grayndler,"SHANAHAN, Jack",IND,1395,1.9
NSW,Grayndler,"MARKHAM, Peter",AD,2012,2.8
NSW,Grayndler,"MCHUGH, Hon Jeannette",ALP,45605,63.1
NSW,Grayndler,"KENNEDY, Marnie",IND,545,0.8
NSW,Greenway,"MORRIS, Ray",LP,22470,32.1
NSW,Greenway,"JERROW, John",CTA,2091,3
NSW,Greenway,"CLANCY, Bill",AD,3215,4.6
NSW,Greenway,"GORMAN, Russell",ALP,41115,58.8
NSW,Greenway,"ALSOP, Ray",IND,1002,1.4
NSW,Gwydir,"ANDERSON, John",NPA,40950,57.1
NSW,Gwydir,"STUBBINS, Ted",ALP,26916,37.6
NSW,Gwydir,"PERRETT, Jim",IND,3809,5.3
NSW,Hughes,"YOUNG, June",AD,2798,4
NSW,Hughes,"SHORT, Noel",LP,27075,38.2
NSW,Hughes,"BUCKLEY, Joanne",IND,1054,1.5
NSW,Hughes,"TICKNER, Hon Robert",ALP,36714,51.8
NSW,Hughes,"MAHER, Carol",IND,277,0.4
NSW,Hughes,"SCOTT, Colin",CTA,1689,2.4
NSW,Hughes,"GUNNING, Sue",IND,1211,1.7
NSW,Hume,"COX, Dave",IND,2028,2.9
NSW,Hume,"BUCHANAN, Ian",AD,1824,2.6
NSW,Hume,"ARCHER, Phil",ALP,29773,41.8
NSW,Hume,"WARD, Stephen",LP,13681,19.2
NSW,Hume,"SHARP, John",NPA,23942,33.6
NSW,Hunter,"WALKER, Robert",IND,2004,2.8
NSW,Hunter,"BARNES, Chris",LP,13637,19.2
NSW,Hunter,"FITZGIBBON, Eric",ALP,43068,60.6
NSW,Hunter,"CROSSING, Bruce",NPA,12366,17.4
NSW,Kingsford-Smith,"MARSLAND, Patricia",LP,22229,31.8
NSW,Kingsford-Smith,"BRERETON, Hon Laurie",ALP,41383,59.2
NSW,Kingsford-Smith,"DOVE, Warwick",IND,566,0.8
NSW,Kingsford-Smith,"LARCOS, Andrew",AD,2509,3.6
NSW,Kingsford-Smith,"MATSON, Murray",GRN,2872,4.1
NSW,Kingsford-Smith,"PEARSON, Philip",IND,403,0.6
NSW,Lindsay,"GRIGG, Brian",CTA,3350,4.8
NSW,Lindsay,"BELLANTONIO, Carolynn",LP,25326,36.6
NSW,Lindsay,"FREE, Hon Ross",ALP,40509,58.6
NSW,Lowe,"PANZARINO, Anthony",IND,1395,1.9
NSW,Lowe,"WOODS, Peter",IND,1751,2.4
NSW,Lowe,"PETERSON, Peter",CTA,490,0.7
NSW,Lowe,"LOWRY, Erik",IND,91,0.1
NSW,Lowe,"EAGER, Richard",IND,155,0.2
NSW,Lowe,"JONES, Erika",IND,717,1
NSW,Lowe,"EASSON, Mary",ALP,34463,47.5
NSW,Lowe,"MEIKLE, Jeff",AD,1092,1.5
NSW,Lowe,"CUMMINGS, Kate",IND,410,0.6
NSW,Lowe,"WOODS, Dr Bob",LP,30151,41.6
NSW,Lowe,"THRELFO, Bruce",GRN,1827,2.5
NSW,Lyne,"DRIVER, Dennis",ALP,28424,40.6
NSW,Lyne,"VAILE, Mark",NPA,18670,26.7
NSW,Lyne,"ROWSELL, Marje",IND,2247,3.2
NSW,Lyne,"BARRETT, John",LP,18668,26.7
NSW,Lyne,"STOKES, John",AD,1949,2.8
NSW,Macarthur,"FORRESTER, Ron",LP,30647,44.6
NSW,Macarthur,"GADSBY, Peter",IND,2478,3.6
NSW,Macarthur,"BETHUNE, Herb",IND,3660,5.3
NSW,Macarthur,"HAVILAND, Chris",ALP,31990,46.5
NSW,Mackellar,"WILD, Charles",ALP,24126,33.2
NSW,Mackellar,"CARLTON, Hon James",LP,41100,56.6
NSW,Mackellar,"JOHNSON, Brian",AD,5139,7.1
NSW,Mackellar,"KURYLENKO, Valdamar",IND,981,1.4
NSW,Mackellar,"MAHER, Lesley",CTA,1253,1.7
NSW,Macquarie,"RICKARD, Jon",AD,4621,6.7
NSW,Macquarie,"WEBSTER, Alasdair",LP,30809,44.4
NSW,Macquarie,"IVANOVSKI, Petar",GRN,2633,3.8
NSW,Macquarie,"FAY, Roger",IND,347,0.5
NSW,Macquarie,"HUTCHINSON, Garth",IND,1531,2.2
NSW,Macquarie,"DEAHM, Maggie",ALP,29504,42.5
NSW,Mitchell,"POSGATE, Roger",AD,3664,5.4
NSW,Mitchell,"ANDERSON, Charles",IND,1005,1.5
NSW,Mitchell,"CADMAN, Alan",LP,43819,64.9
NSW,Mitchell,"KANAGHINES, Julie",ALP,19036,28.2
NSW,New England,"WATT, Chris",ALP,24268,34.2
NSW,New England,"HAUSFIELD, Glen",IND,1570,2.2
NSW,New England,"SINCLAIR, Rt Hon Ian",NPA,37386,52.7
NSW,New England,"WOODGATE, Warren",IND,7717,10.9
NSW,Newcastle,"WHELAN, James",GRN,5349,7.4
NSW,Newcastle,"BAINES, Greg",AD,2109,2.9
NSW,Newcastle,"MORRIS, Allan",ALP,41268,56.7
NSW,Newcastle,"TURNER, Glen",LP,20030,27.5
NSW,Newcastle,"KENDALL, Jim",CTA,762,1.1
NSW,Newcastle,"WELSH, Ivan",IND,2658,3.7
NSW,Newcastle,"JACKSON, Lewina",IND,354,0.5
NSW,Newcastle,"BLEFARI, Frank",IND,292,0.4
NSW,North Sydney,"CARAILL, Stuart",IND,877,1.2
NSW,North Sydney,"ELSTONIE, Richard",ALP,12759,17
NSW,North Sydney,"MCNEILLY, Bruce",LP,34490,45.9
NSW,North Sydney,"MACK, Ted",IND,26535,35.3
NSW,North Sydney,"STOKES, Ian",IND,422,0.6
NSW,Page,"O'NEILL, Rhondda",IND,2446,3.3
NSW,Page,"MARSHALL, Malcolm",LP,12732,17.3
NSW,Page,"INGLIS, Deborah",AD,985,1.3
NSW,Page,"FIKKE, Elle",GRN,1766,2.4
NSW,Page,"EMERSON, Mike",NPA,21206,28.8
NSW,Page,"PERRY, Antoinette",IND,134,0.2
NSW,Page,"IRWIN, Ros",IND,2890,3.9
NSW,Page,"WOODS, Harry",ALP,30772,41.8
NSW,Page,"OLEN, Lindsay",IND,377,0.5
NSW,Page,"LEAN, Graeme",IND,259,0.4
NSW,Parkes,"PLUMB, Noel",AD,2333,3.1
NSW,Parkes,"SETON, Terrence",IND,2183,2.9
NSW,Parkes,"MCLENNAN, David",IND,722,1
NSW,Parkes,"BREBNER, Barry",ALP,34160,45.5
NSW,Parkes,"COBB, Michael",NPA,35649,47.5
NSW,Parramatta,"PAPADOPOULOS, Sam",IND,1887,2.6
NSW,Parramatta,"FORSHAW, Rodney",IND,431,0.6
NSW,Parramatta,"SHIELDS, John",CTA,1044,1.4
NSW,Parramatta,"RAWNSLEY, Max",LP,30681,42.2
NSW,Parramatta,"ROSIER, Bill",AD,2399,3.3
NSW,Parramatta,"WILSON, John",IND,458,0.6
NSW,Parramatta,"ELLIOTT, Paul",ALP,35793,49.2
NSW,Paterson,"MCDONALD, Alan",IND,810,1.2
NSW,Paterson,"SMITH, Bernadette",GRN,1981,2.9
NSW,Paterson,"RIACH, Rodger",AD,1396,2
NSW,Paterson,"ROBERTS, Bob",LP,24510,35.3
NSW,Paterson,"FRANKS, Ron",IND,421,0.6
NSW,Paterson,"NEVILLE, Bernie",IND,1295,1.9
NSW,Paterson,"MACKENZIE, Bruce",IND,1348,1.9
NSW,Paterson,"HORNE, Bob",ALP,33012,47.5
NSW,Paterson,"WATSON, Gary",NPA,4719,6.8
NSW,Prospect,"PIKE, Dick",AD,3044,4.5
NSW,Prospect,"PALING, Reg",IND,397,0.6
NSW,Prospect,"NEWTON, Paul",LP,17593,26.1
NSW,Prospect,"BYERS, Alan",IND,757,1.1
NSW,Prospect,"BULL, Sue",IND,763,1.1
NSW,Prospect,"CROSIO, Hon Janice",ALP,44039,65.4
NSW,Prospect,"BYLEVELD, Norman",IND,777,1.2
NSW,Reid,"GUNER, Eyup",LP,19711,27.9
NSW,Reid,"LONG, Jennifer",GRN,1524,2.2
NSW,Reid,"EMTAGE, Carmel",IND,1942,2.8
NSW,Reid,"LOCKE, Paul",IND,1098,1.6
NSW,Reid,"FERGUSON, Laurie",ALP,45714,64.7
NSW,Reid,"DORIC, Stephen",IND,660,0.9
NSW,Richmond,"NEWELL, Neville",ALP,30418,44.2
NSW,Richmond,"ANTHONY, Larry",NPA,17700,25.7
NSW,Richmond,"ERMACORA, Hugh",IND,812,1.2
NSW,Richmond,"KEMP, Eddy",AD,1536,2.2
NSW,Richmond,"CROOKS, Fred",IND,261,0.4
NSW,Richmond,"MCILRATH, Christopher",IND,230,0.3
NSW,Richmond,"GRAYNDLER, Moira",IND,155,0.2
NSW,Richmond,"FAITH, Josephine",GRN,3167,4.6
NSW,Richmond,"FRANCIS, Bruce",LP,14521,21.1
NSW,Riverina,"HAAR, Margaret ter",IND,847,1.2
NSW,Riverina,"HICKS, Noel",NPA,28177,38.5
NSW,Riverina,"BRASSIL, Pat",ALP,24606,33.7
NSW,Riverina,"HEFFERNAN, Bill",LP,17386,23.7
NSW,Riverina,"MEREDITH, Paul",IND,2233,3.1
NSW,Robertson,"WALKER, Hon Frank",ALP,34275,50.2
NSW,Robertson,"GRIFFITHS, Glenice",AD,3311,4.8
NSW,Robertson,"GALLACHER, Michael",LP,28226,41.3
NSW,Robertson,"ELLIS, Bryan",GRN,2218,3.3
NSW,Robertson,"EAGER, Beth",IND,310,0.5
NSW,Shortland,"COGHLAN, Laurie",LP,20082,28.9
NSW,Shortland,"COOK, Terry",IND,737,1.1
NSW,Shortland,"PAYNE, Geoff",IND,329,0.5
NSW,Shortland,"RANDALL, Brett",IND,413,0.6
NSW,Shortland,"MORROW, Ivan",CTA,1113,1.6
NSW,Shortland,"MORRIS, Hon Peter",ALP,43012,61.8
NSW,Shortland,"RECKENBERG, Michael",AD,3864,5.6
NSW,Sydney,"GLEESON, Margaret",IND,1914,2.7
NSW,Sydney,"FISHER, James",LP,18493,26
NSW,Sydney,"DAWSON, Bob",AD,2805,3.9
NSW,Sydney,"BERRIMAN, Mark",GRN,5513,7.8
NSW,Sydney,"O'HALLORAN, Donald",IND,183,0.3
NSW,Sydney,"BALDWIN, Hon Peter",ALP,41621,58.5
NSW,Sydney,"HATFIELD, Bronia",IND,639,0.9
NSW,Throsby,"GRIJAK, Dragan",IND,1124,1.7
NSW,Throsby,"BARNES, Richard",IND,267,0.4
NSW,Throsby,"HUGHES, Brian",CTA,1458,2.2
NSW,Throsby,"SPERLING, Karla",GRN,2838,4.2
NSW,Throsby,"CONNOR, Rex",IND,7083,10.5
NSW,Throsby,"PERROTT, Margaret",IND,657,1
NSW,Throsby,"HUGHES, David",IND,1015,1.5
NSW,Throsby,"HOLLIS, Colin",ALP,39476,58.4
NSW,Throsby,"JOSEVSKI, Peter",LP,11394,16.9
NSW,Throsby,"HADLEY, Tom",AD,2242,3.3
NSW,Warringah,"CANNANE, Steve",ALP,24690,33.8
NSW,Warringah,"KNOWLES, Catherine",IND,1502,2.1
NSW,Warringah,"WALKER, Hugh",IND,2762,3.8
NSW,Warringah,"DISNEY, Simon",AD,3112,4.3
NSW,Warringah,"MACKELLAR, Hon Michael",LP,40983,56.1
NSW,Watson,"HARDING, Col",IND,2499,3.6
NSW,Watson,"O'BREE, Bernard",LP,21330,30.5
NSW,Watson,"MCLEAY, Hon Leo",ALP,41701,59.6
NSW,Watson,"MEYER, Brian",IND,721,1
NSW,Watson,"TSIRKAS, George",IND,952,1.4
NSW,Watson,"NEWMAN, Amelia",AD,2457,3.5
NSW,Watson,"CHAPLIN, M",IND,355,0.5
NSW,Wentworth,"HEWSON, Dr John",LP,38850,52.7
NSW,Wentworth,"HICKS, Armon",AD,2055,2.8
NSW,Wentworth,"OQUIST, Ben",GRN,4350,5.9
NSW,Wentworth,"PEARCE, Paul",ALP,27156,36.8
NSW,Wentworth,"DUROVIC, Susan",IND,598,0.8
NSW,Wentworth,"BEGG, Zanny",IND,253,0.3
NSW,Wentworth,"BOLAND, Patricia",IND,503,0.7
NSW,Werriwa,"CHAMBERLAIN, Julie",IND,2129,3.1
NSW,Werriwa,"LEWIS, Rick",LP,20722,30.5
NSW,Werriwa,"KERIN, Hon John",ALP,41725,61.4
NSW,Werriwa,"FRASER, Peter",AD,3376,5
VIC,Aston,"CHAPMAN, Christine",CTA,1483,2
VIC,Aston,"CRAVEN, Sue",ALP,32904,44
VIC,Aston,"PARRY, Andrew",IND,617,0.8
VIC,Aston,"NUGENT, Peter",LP,36747,49.2
VIC,Aston,"WISE, Damian",AD,2960,4
VIC,Ballarat,"CAVEN, Veronica",IND,740,1
VIC,Ballarat,"RICKARD, Jodie",CTA,2618,3.7
VIC,Ballarat,"CAEN, Rob de",AD,1516,2.1
VIC,Ballarat,"RONALDSON, Michael",LP,33478,47.4
VIC,Ballarat,"HARDY, Geoffrey",IND,1703,2.4
VIC,Ballarat,"DEVEREUX, Peter",ALP,30470,43.2
VIC,Batman,"THRUPP, Mabel",LP,17503,24.6
VIC,Batman,"CARR, Geoff",AD,2541,3.6
VIC,Batman,"HOWE, Hon Brian",ALP,47974,67.5
VIC,Batman,"SIMATKOVICH, Gordana",IND,490,0.7
VIC,Batman,"D'SOUZA, Nigel",IND,1908,2.7
VIC,Batman,"DICKENS, Joan",IND,708,1
VIC,Bendigo,"HELPER, Joe",ALP,33785,46.1
VIC,Bendigo,"SEMMENS, Don",AD,2198,3
VIC,Bendigo,"HILL, Sharon",IND,393,0.5
VIC,Bendigo,"TAYLOR, Pamela",CTA,1717,2.3
VIC,Bendigo,"REID, Hon Bruce",LP,33527,45.7
VIC,Bendigo,"HARRISON, Doug",IND,330,0.5
VIC,Bendigo,"OBERIN, Julie",IND,1335,1.8
VIC,Bruce,"CHANDRA, Leslie",AD,3899,5.5
VIC,Bruce,"WILLIAMS, Beverley",ALP,28986,40.7
VIC,Bruce,"BEALE, Julian",LP,37607,52.9
VIC,Bruce,"TEMPORA, Nicolas Di",IND,665,0.9
VIC,Burke,"BURROWES, Ian",CTA,1491,2.1
VIC,Burke,"O'KEEFE, Neil",ALP,40067,55.4
VIC,Burke,"DICKENS, Michael",IND,552,0.8
VIC,Burke,"RALPH, Iain",AD,3180,4.4
VIC,Burke,"MITCHELL, Stephen",LP,27047,37.4
VIC,Calwell,"LIVETT, Dianne",LP,21752,28.8
VIC,Calwell,"RODENBURG, Veronica",IND,1373,1.8
VIC,Calwell,"SPENCER, Rod",IND,1013,1.3
VIC,Calwell,"THEOPHANOUS, Dr Andrew",ALP,48749,64.5
VIC,Calwell,"PRICE, Sandy",IND,522,0.7
VIC,Calwell,"MACKAY, David",AD,2140,2.8
VIC,Casey,"GINSBERG, Sam",AD,4574,6.2
VIC,Casey,"KENDI, Robert",IND,1104,1.5
VIC,Casey,"HALVERSON, Robert",LP,38716,52.6
VIC,Casey,"WARREN, Julie",ALP,29277,39.7
VIC,Chisholm,"JOHNSTON, Doug",AD,4620,6.4
VIC,Chisholm,"MCCASKIE, Gordon",ALP,29998,41.6
VIC,Chisholm,"ALDOUS, Richard",IND,1247,1.7
VIC,Chisholm,"WOOLDRIDGE, Dr Michael",LP,36198,50.2
VIC,Corangamite,"WARNOCK, John",IND,1231,1.7
VIC,Corangamite,"EADES, Bernard",ALP,26199,36.7
VIC,Corangamite,"MCARTHUR, Stewart",LP,38133,53.4
VIC,Corangamite,"PEARCE, Greta",AD,2208,3.1
VIC,Corangamite,"WINTER, Terry",CTA,866,1.2
VIC,Corangamite,"GOLDEN, Isaac",IND,567,0.8
VIC,Corangamite,"POWELL, Norman",IND,2203,3.1
VIC,Corinella,"NELSON, Gary",IND,1494,1.9
VIC,Corinella,"HOLST, Taylor",AD,2224,2.8
VIC,Corinella,"BROADBENT, Russell",LP,33139,42.3
VIC,Corinella,"PJANIC, Predrag",IND,782,1
VIC,Corinella,"GRIFFIN, Alan",ALP,39194,50
VIC,Corinella,"OLDIS, Trudie",IND,1482,1.9
VIC,Corio,"MARTORANA, Mike",AD,3559,4.9
VIC,Corio,"TOL, John",LP,28063,38.9
VIC,Corio,"O'CONNOR, Gavan",ALP,38133,52.8
VIC,Corio,"WINTER, Ian",CTA,889,1.2
VIC,Corio,"SMITH, Carol",IND,450,0.6
VIC,Corio,"BELL, Aidan",IND,1076,1.5
VIC,Deakin,"BACKHOUSE, William",IND,987,1.4
VIC,Deakin,"NIEUWENHUIS, Robert",IND,1060,1.5
VIC,Deakin,"ADKINS, Greg",ALP,31073,43.2
VIC,Deakin,"ALDRED, Ken",LP,34123,47.4
VIC,Deakin,"BARRON, Ian",CTA,1227,1.7
VIC,Deakin,"MAGART, Peter",AD,3519,4.9
VIC,Dunkley,"NELSON, Bev",IND,2056,3
VIC,Dunkley,"FORD, Frank",LP,31621,45.9
VIC,Dunkley,"ROWLAND-HORNBLOW, Barrie",AD,2696,3.9
VIC,Dunkley,"CHYNOWETH, Robert",ALP,32461,47.2
VIC,Flinders,"CHARLWOOD, Jan",IND,1636,2.4
VIC,Flinders,"HASSETT, Denise",ALP,27832,40.1
VIC,Flinders,"BROWN, Malcolm",AD,3167,4.6
VIC,Flinders,"REITH, Peter",LP,36735,53
VIC,Gellibrand,"BENSON, Nada",IND,2236,3.2
VIC,Gellibrand,"WILLIS, Hon Ralph",ALP,47968,69.1
VIC,Gellibrand,"SANKO, Peter",CTA,570,0.8
VIC,Gellibrand,"STAROPOLI, Leon",IND,585,0.8
VIC,Gellibrand,"PARKER, Alan",AD,2275,3.3
VIC,Gellibrand,"MACGREGOR, Chris",LP,15779,22.7
VIC,Gippsland,"STONE, Judith",ALP,21209,29.3
VIC,Gippsland,"VAN BAER, Paul",IND,445,0.6
VIC,Gippsland,"PHILLIPS, Bruce",IND,1720,2.4
VIC,Gippsland,"BUCKLEY, Ben",IND,3049,4.2
VIC,Gippsland,"MCGAURAN, Peter",NPA,43773,60.5
VIC,Gippsland,"STOREY, Donald",AD,2105,2.9
VIC,Goldstein,"GALE, Brian",IND,1503,2.1
VIC,Goldstein,"HERBERT, Geoff",AD,3479,4.8
VIC,Goldstein,"PAKULA, Martin",ALP,28436,39
VIC,Goldstein,"RITCHIE, James",IND,983,1.4
VIC,Goldstein,"KEMP, Dr David",LP,38474,52.8
VIC,Higgins,"MENDELSON, Lesley",IND,1740,2.4
VIC,Higgins,"CERRITELLI, Joe",ALP,25077,34.7
VIC,Higgins,"COSTELLO, Peter",LP,41501,57.4
VIC,Higgins,"JACKSON, Clive",AD,4040,5.6
VIC,Holt,"LEWIS, Barbara",LP,25016,36.8
VIC,Holt,"BLACKBURN, Paul",IND,679,1
VIC,Holt,"NEDELJKOVIC, Stephen",IND,1347,2
VIC,Holt,"BURNS, Michael",AD,2457,3.6
VIC,Holt,"DUFFY, Hon Michael",ALP,38518,56.6
VIC,Hotham,"HICKS, Robert",LP,25308,35.3
VIC,Hotham,"PHILLIPS, Sue",IND,876,1.2
VIC,Hotham,"PJESIVAC, Petar",IND,765,1.1
VIC,Hotham,"WAN, Gabrielle De",IND,482,0.7
VIC,Hotham,"CREAN, Hon Simon",ALP,42514,59.3
VIC,Hotham,"SQUILLACCIOTTI, Giancarlo",AD,1743,2.4
VIC,Indi,"LUCK, Jennifer",ALP,24475,34.4
VIC,Indi,"MARTIN, Jeannette",IND,1317,1.9
VIC,Indi,"LIEBERMAN, Hon Lou",LP,28951,40.7
VIC,Indi,"PULLAR, Philip",NPA,16483,23.1
VIC,Isaacs,"HORIN, Judee",IND,1458,2.1
VIC,Isaacs,"RAYNOR, Kaylyn",AD,3546,5
VIC,Isaacs,"MCSWINEY, John",ALP,30007,42.4
VIC,Isaacs,"ATKINSON, Rod",LP,35792,50.6
VIC,Jagajaga,"VASSIS, Chris",IND,843,1.3
VIC,Jagajaga,"FITZHERBERT, Richard",IND,260,0.4
VIC,Jagajaga,"STAPLES, Hon Peter",ALP,33881,50.1
VIC,Jagajaga,"O'KANE, Doreen",CTA,436,0.6
VIC,Jagajaga,"WALKER, Angela",IND,842,1.2
VIC,Jagajaga,"KIRKWOOD, Eric",IND,344,0.5
VIC,Jagajaga,"URQUHART, Alistair",LP,27441,40.6
VIC,Jagajaga,"WEST, Bob",AD,2137,3.2
VIC,Jagajaga,"FOLEY, Gary",IND,592,0.9
VIC,Jagajaga,"GRIFFITHS, Sue",IND,795,1.2
VIC,Kooyong,"PEACOCK, Hon Andrew",LP,42363,61.1
VIC,Kooyong,"GREAGG, David",IND,987,1.4
VIC,Kooyong,"ZEMDEGS, David",AD,3780,5.5
VIC,Kooyong,"CLARKE, Wayne",ALP,20961,30.3
VIC,Kooyong,"HARRIS, Christine",IND,1210,1.8
VIC,La Trobe,"CHARLES, Bob",LP,35306,48.2
VIC,La Trobe,"HERBERT, Peter",IND,552,0.8
VIC,La Trobe,"VOIGT, Wolfgang",CTA,866,1.2
VIC,La Trobe,"WIGNEY, Rebecca",GRN,3317,4.5
VIC,La Trobe,"KENDI, Juliana",IND,436,0.6
VIC,La Trobe,"JUNGWIRTH, Raymond",AD,3106,4.2
