State,Division,Candidate,Party,Votes,Percent
VIC,Wimmera,"CAREY, Thomas",ALP,7362,29.0
VIC,Wimmera,"SAMPSON, Sydney",LP,18030,71.0
VIC,Yarra,"PURBRICK, Edwin",LP,7398,25.0
VIC,Yarra,"TUDOR, Hon Frank",ALP,22168,75.0
QLD,Brisbane,"FENWICK, Osborne",LP,14050,43.1
QLD,Brisbane,"FINLAYSON, William",ALP,18559,56.9
QLD,Capricornia,"DYER, Francis",LP,8720,35.9
QLD,Capricornia,"HIGGS, Hon William",ALP,15583,64.1
QLD,Darling Downs,"ALLEN, Barnett",ALP,10451,40.0
QLD,Darling Downs,"GROOM, Hon Littleton",LP,15648,60.0
QLD,Herbert,"BAMFORD, Hon Frederick",ALP,16709,58.0
QLD,Herbert,"MANN, John",LP,12081,42.0
QLD,Kennedy,"EDWARDS, Edward",LP,6112,25.6
QLD,Kennedy,"MCDONALD, Hon Charles",ALP,17745,74.4
QLD,Lilley,"LILLEY, Arthur",ALP,13010,45.3
QLD,Lilley,"STUMM, Jacob",LP,15729,54.7
QLD,Maranoa,"PAGE, Hon James",ALP,13969,65.0
QLD,Maranoa,"YEATES, Herbert",LP,7516,35.0
QLD,Moreton,"SHERLOCK, John",ALP,10975,39.3
QLD,Moreton,"SINCLAIR, Hugh",LP,16967,60.7
QLD,Oxley,"HUNTER, David",LP,14027,45.6
QLD,Oxley,"SHARPE, James",ALP,16744,54.4
QLD,Wide Bay,"FISHER, Rt Hon Andrew",ALP,15702,55.6
QLD,Wide Bay,"WIENHOLT, Arnold",LP,12543,44.4
SA,Adelaide,"CRAIG, James",LP,7104,29.4
SA,Adelaide,"CRAIGIE, Edward",IND,1077,4.6
SA,Adelaide,"ROBERTS, Hon Ernest",ALP,15985,66.1
SA,Angas,"GLYNN, Hon Patrick",LP,Unopposed,100.0
SA,Barker,"LIVINGSTON, John",LP,15590,59.0
SA,Barker,"SAMPSON, William",ALP,10849,41.0
SA,Boothby,"DANKEL, George",ALP,16976,53.0
SA,Boothby,"GORDON, David",LP,15035,47.0
SA,Grey,"MCDONALD, Arthur",LP,11642,48.0
SA,Grey,"POYNTON, Hon Alexander",ALP,12622,52.0
SA,Hindmarsh,"ARCHIBALD, William",ALP,Unopposed,100.0
SA,Wakefield,"FOSTER, Richard",LP,14193,53.7
SA,Wakefield,"HARVEY, William",ALP,12213,46.3
WA,Dampier,"GREGORY, Henry",LP,12463,52.6
WA,Dampier,"MAHON, Hon Hugh",ALP,11222,47.4
WA,Fremantle,"BURCHELL, Reginald",ALP,15428,55.8
WA,Fremantle,"HEDGES, William",LP,12225,44.2
WA,Kalgoorlie,"FRAZER, Hon Charles",ALP,Unopposed,100.0
WA,Perth,"FOWLER, Hon James",LP,14846,53.3
WA,Perth,"MCCALLUM, Alexander",ALP,13001,46.7
WA,Swan,"FORREST, Rt Hon Sir John",LP,15055,54.9
WA,Swan,"O'LOUGHLEN, Peter",ALP,12379,45.1
TAS,Bass,"JENSEN, Jens",ALP,7945,52.4
TAS,Bass,"MARGETTS, Stephen",LP,7212,47.6
TAS,Darwin,"MARSHALL, Alexander",LP,7652,47.9
TAS,Darwin,"O'MALLEY, Hon King",ALP,8312,52.1
TAS,Denison,"PETERSEN, Alicia",IND,261,1.5
TAS,Denison,"SMITH, William LAIRD",ALP,8943,52.5
TAS,Denison,"TRENWITH, William",LP,7839,46.0
TAS,Franklin,"MCWILLIAMS, William",LP,9202,55.8
TAS,Franklin,"SHOOBRIDGE, William",ALP,7299,44.2
TAS,Wilmot,"ATKINSON, Llewellyn",LP,8251,62.6
TAS,Wilmot,"MCFIE, Henry",ALP,4922,37.4
